,Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Phase
3063,6.7,3.8,-1
3064,6.8,3.8,-1
3065,6.9,3.8,-1
3066,7.0,3.8,-1
3067,7.1,3.8,-1
3068,7.2,3.8,-1
3069,7.3,3.8,-1
3070,7.4,3.8,-1
3071,7.5,3.8,-1
3072,7.6,3.8,-1
3073,7.7,3.8,-1
3074,7.8,3.8,-1
3075,7.9,3.8,-1
3076,8.0,3.8,-1
3077,8.1,3.8,-1
3078,0.1,3.9,-1
3079,0.2,3.9,-1
3080,0.3,3.9,-1
3081,0.4,3.9,-1
3082,0.5,3.9,-1
3083,0.6,3.9,-1
3084,0.7,3.9,-1
3085,0.8,3.9,-1
3086,0.9,3.9,-1
3087,1.0,3.9,-1
3088,1.1,3.9,-1
3089,1.2,3.9,-1
3090,1.3,3.9,-1
3091,1.4,3.9,-1
3092,1.5,3.9,-1
3093,1.6,3.9,-1
3094,1.7,3.9,-1
3095,1.8,3.9,-1
3096,1.9,3.9,-1
3097,2.0,3.9,-1
3098,2.1,3.9,-1
3099,2.2,3.9,-1
3100,2.3,3.9,-1
3101,2.4,3.9,-1
3102,2.5,3.9,-1
3103,2.6,3.9,-1
3104,2.7,3.9,-1
3105,2.8,3.9,-1
3106,2.9,3.9,-1
3107,3.0,3.9,-1
3108,3.1,3.9,-1
3109,3.2,3.9,-1
3110,3.3,3.9,-1
3111,3.4,3.9,-1
3112,3.5,3.9,-1
3113,3.6,3.9,-1
3114,3.7,3.9,-1
3115,3.8,3.9,-1
3116,3.9,3.9,-1
3117,4.0,3.9,-1
3118,4.1,3.9,-1
3119,4.2,3.9,-1
3120,4.3,3.9,-1
3121,4.4,3.9,-1
3122,4.5,3.9,-1
3123,4.6,3.9,-1
3124,4.7,3.9,-1
3125,4.8,3.9,-1
3126,4.9,3.9,-1
3127,5.0,3.9,-1
3128,5.1,3.9,-1
3129,5.2,3.9,-1
3130,5.3,3.9,-1
3131,5.4,3.9,-1
3132,5.5,3.9,-1
3133,5.6,3.9,-1
3134,5.7,3.9,-1
3135,5.8,3.9,-1
3136,5.9,3.9,-1
3137,6.0,3.9,-1
3138,6.1,3.9,-1
3139,6.2,3.9,-1
3140,6.3,3.9,-1
3141,6.4,3.9,-1
3142,6.5,3.9,-1
3143,6.6,3.9,-1
3144,6.7,3.9,-1
3145,6.8,3.9,-1
3146,6.9,3.9,-1
3147,7.0,3.9,-1
3148,7.1,3.9,-1
3149,7.2,3.9,-1
3150,7.3,3.9,-1
3151,7.4,3.9,-1
3152,7.5,3.9,-1
3153,7.6,3.9,-1
3154,7.7,3.9,-1
3155,7.8,3.9,-1
3156,7.9,3.9,-1
3157,8.0,3.9,-1
3158,8.1,3.9,1
3159,0.1,4.0,-1
3160,0.2,4.0,-1
3161,0.3,4.0,-1
3162,0.4,4.0,-1
3163,0.5,4.0,-1
3164,0.6,4.0,-1
3165,0.7,4.0,-1
3166,0.8,4.0,-1
3167,0.9,4.0,-1
3168,1.0,4.0,-1
3169,1.1,4.0,-1
3170,1.2,4.0,-1
3171,1.3,4.0,-1
3172,1.4,4.0,-1
3173,1.5,4.0,-1
3174,1.6,4.0,-1
3175,1.7,4.0,-1
3176,1.8,4.0,-1
3177,1.9,4.0,-1
3178,2.0,4.0,-1
3179,2.1,4.0,-1
3180,2.2,4.0,-1
3181,2.3,4.0,-1
3182,2.4,4.0,-1
3183,2.5,4.0,-1
3184,2.6,4.0,-1
3185,2.7,4.0,-1
3186,2.8,4.0,-1
3187,2.9,4.0,-1
3188,3.0,4.0,-1
3189,3.1,4.0,-1
3190,3.2,4.0,-1
3191,3.3,4.0,-1
3192,3.4,4.0,-1
3193,3.5,4.0,-1
3194,3.6,4.0,-1
3195,3.7,4.0,-1
3196,3.8,4.0,-1
3197,3.9,4.0,-1
3198,4.0,4.0,-1
3199,4.1,4.0,-1
3200,4.2,4.0,-1
3201,4.3,4.0,-1
3202,4.4,4.0,-1
3203,4.5,4.0,-1
3204,4.6,4.0,-1
3205,4.7,4.0,-1
3206,4.8,4.0,-1
3207,4.9,4.0,-1
3208,5.0,4.0,-1
3209,5.1,4.0,-1
3210,5.2,4.0,-1
3211,5.3,4.0,-1
3212,5.4,4.0,-1
3213,5.5,4.0,-1
3214,5.6,4.0,-1
3215,5.7,4.0,-1
3216,5.8,4.0,-1
3217,5.9,4.0,-1
3218,6.0,4.0,-1
3219,6.1,4.0,-1
3220,6.2,4.0,-1
3221,6.3,4.0,-1
3222,6.4,4.0,-1
3223,6.5,4.0,-1
3224,6.6,4.0,-1
3225,6.7,4.0,-1
3226,6.8,4.0,-1
3227,6.9,4.0,-1
3228,7.0,4.0,-1
3229,7.1,4.0,-1
3230,7.2,4.0,-1
3231,7.3,4.0,-1
3232,7.4,4.0,-1
3233,7.5,4.0,-1
3234,7.6,4.0,-1
3235,7.7,4.0,-1
3236,7.8,4.0,-1
3237,7.9,4.0,-1
3238,8.0,4.0,-1
3239,8.1,4.0,-1
3240,0.1,4.1,-1
3241,0.2,4.1,0
3242,0.3,4.1,-1
3243,0.4,4.1,-1
3244,0.5,4.1,-1
3245,0.6,4.1,-1
3246,0.7,4.1,-1
3247,0.8,4.1,-1
3248,0.9,4.1,-1
3249,1.0,4.1,-1
3250,1.1,4.1,-1
3251,1.2,4.1,-1
3252,1.3,4.1,-1
3253,1.4,4.1,-1
3254,1.5,4.1,-1
3255,1.6,4.1,-1
3256,1.7,4.1,-1
3257,1.8,4.1,-1
3258,1.9,4.1,-1
3259,2.0,4.1,-1
3260,2.1,4.1,-1
3261,2.2,4.1,-1
3262,2.3,4.1,-1
3263,2.4,4.1,-1
3264,2.5,4.1,-1
3265,2.6,4.1,-1
3266,2.7,4.1,-1
3267,2.8,4.1,-1
3268,2.9,4.1,-1
3269,3.0,4.1,-1
3270,3.1,4.1,-1
3271,3.2,4.1,-1
3272,3.3,4.1,-1
3273,3.4,4.1,-1
3274,3.5,4.1,-1
3275,3.6,4.1,-1
3276,3.7,4.1,-1
3277,3.8,4.1,-1
3278,3.9,4.1,-1
3279,4.0,4.1,-1
3280,4.1,4.1,-1
3281,4.2,4.1,-1
3282,4.3,4.1,-1
3283,4.4,4.1,-1
3284,4.5,4.1,-1
3285,4.6,4.1,-1
3286,4.7,4.1,-1
3287,4.8,4.1,-1
3288,4.9,4.1,-1
3289,5.0,4.1,-1
3290,5.1,4.1,-1
3291,5.2,4.1,-1
3292,5.3,4.1,-1
3293,5.4,4.1,-1
3294,5.5,4.1,-1
3295,5.6,4.1,-1
3296,5.7,4.1,-1
3297,5.8,4.1,-1
3298,5.9,4.1,-1
3299,6.0,4.1,-1
3300,6.1,4.1,-1
3301,6.2,4.1,-1
3302,6.3,4.1,-1
3303,6.4,4.1,-1
3304,6.5,4.1,-1
3305,6.6,4.1,-1
3306,6.7,4.1,-1
3307,6.8,4.1,-1
3308,6.9,4.1,-1
3309,7.0,4.1,-1
3310,7.1,4.1,-1
3311,7.2,4.1,-1
3312,7.3,4.1,-1
3313,7.4,4.1,-1
3314,7.5,4.1,-1
3315,7.6,4.1,-1
3316,7.7,4.1,-1
3317,7.8,4.1,-1
3318,7.9,4.1,-1
3319,8.0,4.1,-1
3320,8.1,4.1,-1
3321,0.1,4.2,-1
3322,0.2,4.2,-1
3323,0.3,4.2,-1
3324,0.4,4.2,-1
3325,0.5,4.2,-1
3326,0.6,4.2,-1
3327,0.7,4.2,-1
3328,0.8,4.2,-1
3329,0.9,4.2,-1
3330,1.0,4.2,-1
3331,1.1,4.2,-1
3332,1.2,4.2,-1
3333,1.3,4.2,-1
3334,1.4,4.2,-1
3335,1.5,4.2,-1
3336,1.6,4.2,-1
3337,1.7,4.2,-1
3338,1.8,4.2,-1
3339,1.9,4.2,-1
3340,2.0,4.2,-1
3341,2.1,4.2,-1
3342,2.2,4.2,-1
3343,2.3,4.2,-1
3344,2.4,4.2,-1
3345,2.5,4.2,-1
3346,2.6,4.2,-1
3347,2.7,4.2,-1
3348,2.8,4.2,-1
3349,2.9,4.2,-1
3350,3.0,4.2,-1
3351,3.1,4.2,-1
3352,3.2,4.2,-1
3353,3.3,4.2,-1
3354,3.4,4.2,-1
3355,3.5,4.2,-1
3356,3.6,4.2,-1
3357,3.7,4.2,-1
3358,3.8,4.2,-1
3359,3.9,4.2,-1
3360,4.0,4.2,-1
3361,4.1,4.2,-1
3362,4.2,4.2,-1
3363,4.3,4.2,-1
3364,4.4,4.2,-1
3365,4.5,4.2,-1
3366,4.6,4.2,-1
3367,4.7,4.2,-1
3368,4.8,4.2,-1
3369,4.9,4.2,-1
3370,5.0,4.2,-1
3371,5.1,4.2,-1
3372,5.2,4.2,-1
3373,5.3,4.2,-1
3374,5.4,4.2,-1
3375,5.5,4.2,-1
3376,5.6,4.2,-1
3377,5.7,4.2,-1
3378,5.8,4.2,-1
3379,5.9,4.2,-1
3380,6.0,4.2,-1
3381,6.1,4.2,-1
3382,6.2,4.2,-1
3383,6.3,4.2,-1
3384,6.4,4.2,-1
3385,6.5,4.2,-1
3386,6.6,4.2,-1
3387,6.7,4.2,-1
3388,6.8,4.2,-1
3389,6.9,4.2,-1
3390,7.0,4.2,-1
3391,7.1,4.2,-1
3392,7.2,4.2,-1
3393,7.3,4.2,-1
3394,7.4,4.2,-1
3395,7.5,4.2,-1
3396,7.6,4.2,-1
3397,7.7,4.2,-1
3398,7.8,4.2,-1
3399,7.9,4.2,-1
3400,8.0,4.2,-1
3401,8.1,4.2,-1
3402,0.1,4.3,-1
3403,0.2,4.3,-1
3404,0.3,4.3,-1
3405,0.4,4.3,-1
3406,0.5,4.3,-1
3407,0.6,4.3,-1
3408,0.7,4.3,-1
3409,0.8,4.3,-1
3410,0.9,4.3,-1
3411,1.0,4.3,-1
3412,1.1,4.3,-1
3413,1.2,4.3,-1
3414,1.3,4.3,-1
3415,1.4,4.3,-1
3416,1.5,4.3,-1
3417,1.6,4.3,-1
3418,1.7,4.3,-1
3419,1.8,4.3,-1
3420,1.9,4.3,-1
3421,2.0,4.3,-1
3422,2.1,4.3,-1
3423,2.2,4.3,-1
3424,2.3,4.3,-1
3425,2.4,4.3,-1
3426,2.5,4.3,-1
3427,2.6,4.3,-1
3428,2.7,4.3,-1
3429,2.8,4.3,-1
3430,2.9,4.3,-1
3431,3.0,4.3,-1
3432,3.1,4.3,-1
3433,3.2,4.3,-1
3434,3.3,4.3,-1
3435,3.4,4.3,-1
3436,3.5,4.3,-1
3437,3.6,4.3,-1
3438,3.7,4.3,-1
3439,3.8,4.3,-1
3440,3.9,4.3,-1
3441,4.0,4.3,-1
3442,4.1,4.3,-1
3443,4.2,4.3,-1
3444,4.3,4.3,-1
3445,4.4,4.3,-1
3446,4.5,4.3,-1
3447,4.6,4.3,-1
3448,4.7,4.3,-1
3449,4.8,4.3,-1
3450,4.9,4.3,-1
3451,5.0,4.3,-1
3452,5.1,4.3,-1
3453,5.2,4.3,-1
3454,5.3,4.3,-1
3455,5.4,4.3,-1
3456,5.5,4.3,-1
3457,5.6,4.3,-1
3458,5.7,4.3,-1
3459,5.8,4.3,-1
3460,5.9,4.3,-1
3461,6.0,4.3,-1
3462,6.1,4.3,-1
3463,6.2,4.3,-1
3464,6.3,4.3,-1
3465,6.4,4.3,-1
3466,6.5,4.3,-1
3467,6.6,4.3,-1
3468,6.7,4.3,-1
3469,6.8,4.3,-1
3470,6.9,4.3,-1
3471,7.0,4.3,-1
3472,7.1,4.3,-1
3473,7.2,4.3,-1
3474,7.3,4.3,-1
3475,7.4,4.3,-1
3476,7.5,4.3,-1
3477,7.6,4.3,-1
3478,7.7,4.3,-1
3479,7.8,4.3,-1
3480,7.9,4.3,-1
3481,8.0,4.3,-1
3482,8.1,4.3,-1
3483,0.1,4.4,-1
3484,0.2,4.4,-1
3485,0.3,4.4,-1
3486,0.4,4.4,-1
3487,0.5,4.4,-1
3488,0.6,4.4,-1
3489,0.7,4.4,-1
3490,0.8,4.4,-1
3491,0.9,4.4,-1
3492,1.0,4.4,-1
3493,1.1,4.4,-1
3494,1.2,4.4,-1
3495,1.3,4.4,-1
3496,1.4,4.4,-1
3497,1.5,4.4,-1
3498,1.6,4.4,-1
3499,1.7,4.4,-1
3500,1.8,4.4,-1
3501,1.9,4.4,-1
3502,2.0,4.4,-1
3503,2.1,4.4,-1
3504,2.2,4.4,-1
3505,2.3,4.4,-1
3506,2.4,4.4,-1
3507,2.5,4.4,-1
3508,2.6,4.4,-1
3509,2.7,4.4,-1
3510,2.8,4.4,-1
3511,2.9,4.4,-1
3512,3.0,4.4,-1
3513,3.1,4.4,-1
3514,3.2,4.4,-1
3515,3.3,4.4,-1
3516,3.4,4.4,-1
3517,3.5,4.4,-1
3518,3.6,4.4,-1
3519,3.7,4.4,-1
3520,3.8,4.4,-1
3521,3.9,4.4,-1
3522,4.0,4.4,-1
3523,4.1,4.4,-1
3524,4.2,4.4,-1
3525,4.3,4.4,-1
3526,4.4,4.4,-1
3527,4.5,4.4,-1
3528,4.6,4.4,-1
3529,4.7,4.4,-1
3530,4.8,4.4,-1
3531,4.9,4.4,-1
3532,5.0,4.4,-1
3533,5.1,4.4,-1
3534,5.2,4.4,-1
3535,5.3,4.4,-1
3536,5.4,4.4,-1
3537,5.5,4.4,-1
3538,5.6,4.4,-1
3539,5.7,4.4,-1
3540,5.8,4.4,-1
3541,5.9,4.4,-1
3542,6.0,4.4,-1
3543,6.1,4.4,-1
3544,6.2,4.4,-1
3545,6.3,4.4,-1
3546,6.4,4.4,-1
3547,6.5,4.4,-1
3548,6.6,4.4,-1
3549,6.7,4.4,-1
3550,6.8,4.4,-1
3551,6.9,4.4,-1
3552,7.0,4.4,-1
3553,7.1,4.4,-1
3554,7.2,4.4,-1
3555,7.3,4.4,-1
3556,7.4,4.4,-1
3557,7.5,4.4,-1
3558,7.6,4.4,-1
3559,7.7,4.4,-1
3560,7.8,4.4,-1
3561,7.9,4.4,-1
3562,8.0,4.4,-1
3563,8.1,4.4,-1
3564,0.1,4.5,-1
3565,0.2,4.5,-1
3566,0.3,4.5,-1
3567,0.4,4.5,-1
3568,0.5,4.5,-1
3569,0.6,4.5,-1
3570,0.7,4.5,-1
3571,0.8,4.5,-1
3572,0.9,4.5,-1
3573,1.0,4.5,-1
3574,1.1,4.5,-1
3575,1.2,4.5,-1
3576,1.3,4.5,-1
3577,1.4,4.5,-1
3578,1.5,4.5,-1
3579,1.6,4.5,-1
3580,1.7,4.5,-1
3581,1.8,4.5,-1
3582,1.9,4.5,-1
3583,2.0,4.5,-1
3584,2.1,4.5,-1
3585,2.2,4.5,-1
3586,2.3,4.5,-1
3587,2.4,4.5,-1
3588,2.5,4.5,-1
3589,2.6,4.5,-1
3590,2.7,4.5,-1
3591,2.8,4.5,-1
3592,2.9,4.5,-1
3593,3.0,4.5,-1
3594,3.1,4.5,-1
3595,3.2,4.5,-1
3596,3.3,4.5,-1
3597,3.4,4.5,-1
3598,3.5,4.5,-1
3599,3.6,4.5,-1
3600,3.7,4.5,-1
3601,3.8,4.5,-1
3602,3.9,4.5,-1
3603,4.0,4.5,-1
3604,4.1,4.5,-1
3605,4.2,4.5,-1
3606,4.3,4.5,-1
3607,4.4,4.5,-1
3608,4.5,4.5,-1
3609,4.6,4.5,-1
3610,4.7,4.5,-1
3611,4.8,4.5,-1
3612,4.9,4.5,-1
3613,5.0,4.5,-1
3614,5.1,4.5,-1
3615,5.2,4.5,-1
3616,5.3,4.5,-1
3617,5.4,4.5,-1
3618,5.5,4.5,-1
3619,5.6,4.5,-1
3620,5.7,4.5,-1
3621,5.8,4.5,-1
3622,5.9,4.5,-1
3623,6.0,4.5,-1
3624,6.1,4.5,-1
3625,6.2,4.5,-1
3626,6.3,4.5,-1
3627,6.4,4.5,-1
3628,6.5,4.5,-1
3629,6.6,4.5,-1
3630,6.7,4.5,-1
3631,6.8,4.5,-1
3632,6.9,4.5,-1
3633,7.0,4.5,-1
3634,7.1,4.5,-1
3635,7.2,4.5,-1
3636,7.3,4.5,-1
3637,7.4,4.5,-1
3638,7.5,4.5,-1
3639,7.6,4.5,-1
3640,7.7,4.5,-1
3641,7.8,4.5,-1
3642,7.9,4.5,-1
3643,8.0,4.5,-1
3644,8.1,4.5,-1
3645,0.1,4.6,-1
3646,0.2,4.6,-1
3647,0.3,4.6,-1
3648,0.4,4.6,-1
3649,0.5,4.6,-1
3650,0.6,4.6,-1
3651,0.7,4.6,-1
3652,0.8,4.6,-1
3653,0.9,4.6,-1
3654,1.0,4.6,-1
3655,1.1,4.6,-1
3656,1.2,4.6,-1
3657,1.3,4.6,-1
3658,1.4,4.6,-1
3659,1.5,4.6,-1
3660,1.6,4.6,-1
3661,1.7,4.6,-1
3662,1.8,4.6,-1
3663,1.9,4.6,-1
3664,2.0,4.6,-1
3665,2.1,4.6,-1
3666,2.2,4.6,-1
3667,2.3,4.6,-1
3668,2.4,4.6,-1
3669,2.5,4.6,-1
3670,2.6,4.6,-1
3671,2.7,4.6,-1
3672,2.8,4.6,-1
3673,2.9,4.6,-1
3674,3.0,4.6,-1
3675,3.1,4.6,-1
3676,3.2,4.6,-1
3677,3.3,4.6,-1
3678,3.4,4.6,-1
3679,3.5,4.6,-1
3680,3.6,4.6,-1
3681,3.7,4.6,-1
3682,3.8,4.6,-1
3683,3.9,4.6,-1
3684,4.0,4.6,-1
3685,4.1,4.6,-1
3686,4.2,4.6,-1
3687,4.3,4.6,-1
3688,4.4,4.6,-1
3689,4.5,4.6,-1
3690,4.6,4.6,-1
3691,4.7,4.6,-1
3692,4.8,4.6,-1
3693,4.9,4.6,-1
3694,5.0,4.6,-1
3695,5.1,4.6,-1
3696,5.2,4.6,-1
3697,5.3,4.6,-1
3698,5.4,4.6,-1
3699,5.5,4.6,-1
3700,5.6,4.6,-1
3701,5.7,4.6,-1
3702,5.8,4.6,-1
3703,5.9,4.6,-1
3704,6.0,4.6,-1
3705,6.1,4.6,-1
3706,6.2,4.6,-1
3707,6.3,4.6,-1
3708,6.4,4.6,-1
3709,6.5,4.6,-1
3710,6.6,4.6,-1
3711,6.7,4.6,-1
3712,6.8,4.6,-1
3713,6.9,4.6,-1
3714,7.0,4.6,-1
3715,7.1,4.6,-1
3716,7.2,4.6,-1
3717,7.3,4.6,-1
3718,7.4,4.6,-1
3719,7.5,4.6,-1
3720,7.6,4.6,-1
3721,7.7,4.6,-1
3722,7.8,4.6,-1
3723,7.9,4.6,-1
3724,8.0,4.6,-1
3725,8.1,4.6,-1
3726,0.1,4.7,-1
3727,0.2,4.7,-1
3728,0.3,4.7,-1
3729,0.4,4.7,-1
3730,0.5,4.7,-1
3731,0.6,4.7,-1
3732,0.7,4.7,-1
3733,0.8,4.7,-1
3734,0.9,4.7,-1
3735,1.0,4.7,-1
3736,1.1,4.7,-1
3737,1.2,4.7,-1
3738,1.3,4.7,-1
3739,1.4,4.7,-1
3740,1.5,4.7,-1
3741,1.6,4.7,-1
3742,1.7,4.7,-1
3743,1.8,4.7,-1
3744,1.9,4.7,-1
3745,2.0,4.7,-1
3746,2.1,4.7,-1
3747,2.2,4.7,-1
3748,2.3,4.7,-1
3749,2.4,4.7,-1
3750,2.5,4.7,-1
3751,2.6,4.7,-1
3752,2.7,4.7,-1
3753,2.8,4.7,-1
3754,2.9,4.7,-1
3755,3.0,4.7,-1
3756,3.1,4.7,-1
3757,3.2,4.7,-1
3758,3.3,4.7,-1
3759,3.4,4.7,-1
3760,3.5,4.7,-1
3761,3.6,4.7,-1
3762,3.7,4.7,-1
3763,3.8,4.7,-1
3764,3.9,4.7,-1
3765,4.0,4.7,-1
3766,4.1,4.7,-1
3767,4.2,4.7,-1
3768,4.3,4.7,-1
3769,4.4,4.7,-1
3770,4.5,4.7,-1
3771,4.6,4.7,-1
3772,4.7,4.7,-1
3773,4.8,4.7,-1
3774,4.9,4.7,-1
3775,5.0,4.7,-1
3776,5.1,4.7,-1
3777,5.2,4.7,-1
3778,5.3,4.7,-1
3779,5.4,4.7,-1
3780,5.5,4.7,-1
3781,5.6,4.7,-1
3782,5.7,4.7,-1
3783,5.8,4.7,-1
3784,5.9,4.7,-1
3785,6.0,4.7,-1
3786,6.1,4.7,-1
3787,6.2,4.7,-1
3788,6.3,4.7,-1
3789,6.4,4.7,-1
3790,6.5,4.7,-1
3791,6.6,4.7,-1
3792,6.7,4.7,-1
3793,6.8,4.7,-1
3794,6.9,4.7,-1
3795,7.0,4.7,-1
3796,7.1,4.7,-1
3797,7.2,4.7,-1
3798,7.3,4.7,-1
3799,7.4,4.7,-1
3800,7.5,4.7,-1
3801,7.6,4.7,-1
3802,7.7,4.7,-1
3803,7.8,4.7,-1
3804,7.9,4.7,-1
3805,8.0,4.7,-1
3806,8.1,4.7,-1
3807,0.1,4.8,-1
3808,0.2,4.8,-1
3809,0.3,4.8,-1
3810,0.4,4.8,-1
3811,0.5,4.8,-1
3812,0.6,4.8,-1
3813,0.7,4.8,-1
3814,0.8,4.8,-1
3815,0.9,4.8,-1
3816,1.0,4.8,-1
3817,1.1,4.8,-1
3818,1.2,4.8,-1
3819,1.3,4.8,-1
3820,1.4,4.8,-1
3821,1.5,4.8,-1
3822,1.6,4.8,-1
3823,1.7,4.8,-1
3824,1.8,4.8,-1
3825,1.9,4.8,-1
3826,2.0,4.8,-1
3827,2.1,4.8,-1
3828,2.2,4.8,-1
3829,2.3,4.8,-1
3830,2.4,4.8,-1
3831,2.5,4.8,-1
3832,2.6,4.8,-1
3833,2.7,4.8,-1
3834,2.8,4.8,-1
3835,2.9,4.8,-1
3836,3.0,4.8,-1
3837,3.1,4.8,-1
3838,3.2,4.8,-1
3839,3.3,4.8,-1
3840,3.4,4.8,-1
3841,3.5,4.8,-1
3842,3.6,4.8,-1
3843,3.7,4.8,-1
3844,3.8,4.8,-1
3845,3.9,4.8,-1
3846,4.0,4.8,-1
3847,4.1,4.8,-1
3848,4.2,4.8,-1
3849,4.3,4.8,-1
3850,4.4,4.8,-1
3851,4.5,4.8,-1
3852,4.6,4.8,-1
3853,4.7,4.8,-1
3854,4.8,4.8,-1
3855,4.9,4.8,-1
3856,5.0,4.8,-1
3857,5.1,4.8,-1
3858,5.2,4.8,-1
3859,5.3,4.8,-1
3860,5.4,4.8,-1
3861,5.5,4.8,-1
3862,5.6,4.8,-1
3863,5.7,4.8,-1
3864,5.8,4.8,-1
3865,5.9,4.8,-1
3866,6.0,4.8,-1
3867,6.1,4.8,-1
3868,6.2,4.8,-1
3869,6.3,4.8,-1
3870,6.4,4.8,-1
3871,6.5,4.8,-1
3872,6.6,4.8,-1
3873,6.7,4.8,-1
3874,6.8,4.8,-1
3875,6.9,4.8,-1
3876,7.0,4.8,-1
3877,7.1,4.8,-1
3878,7.2,4.8,-1
3879,7.3,4.8,-1
3880,7.4,4.8,-1
3881,7.5,4.8,-1
3882,7.6,4.8,-1
3883,7.7,4.8,-1
3884,7.8,4.8,-1
3885,7.9,4.8,-1
3886,8.0,4.8,-1
3887,8.1,4.8,-1
3888,0.1,4.9,-1
3889,0.2,4.9,-1
3890,0.3,4.9,-1
3891,0.4,4.9,-1
3892,0.5,4.9,-1
3893,0.6,4.9,-1
3894,0.7,4.9,-1
3895,0.8,4.9,-1
3896,0.9,4.9,-1
3897,1.0,4.9,-1
3898,1.1,4.9,-1
3899,1.2,4.9,-1
3900,1.3,4.9,-1
3901,1.4,4.9,-1
3902,1.5,4.9,-1
3903,1.6,4.9,-1
3904,1.7,4.9,-1
3905,1.8,4.9,-1
3906,1.9,4.9,-1
3907,2.0,4.9,-1
3908,2.1,4.9,-1
3909,2.2,4.9,-1
3910,2.3,4.9,-1
3911,2.4,4.9,-1
3912,2.5,4.9,-1
3913,2.6,4.9,-1
3914,2.7,4.9,-1
3915,2.8,4.9,-1
3916,2.9,4.9,-1
3917,3.0,4.9,-1
3918,3.1,4.9,-1
3919,3.2,4.9,-1
3920,3.3,4.9,-1
3921,3.4,4.9,-1
3922,3.5,4.9,-1
3923,3.6,4.9,-1
3924,3.7,4.9,-1
3925,3.8,4.9,-1
3926,3.9,4.9,-1
3927,4.0,4.9,-1
3928,4.1,4.9,-1
3929,4.2,4.9,-1
3930,4.3,4.9,-1
3931,4.4,4.9,-1
3932,4.5,4.9,-1
3933,4.6,4.9,-1
3934,4.7,4.9,-1
3935,4.8,4.9,-1
3936,4.9,4.9,-1
3937,5.0,4.9,-1
3938,5.1,4.9,-1
3939,5.2,4.9,-1
3940,5.3,4.9,-1
3941,5.4,4.9,-1
3942,5.5,4.9,-1
3943,5.6,4.9,-1
3944,5.7,4.9,-1
3945,5.8,4.9,-1
3946,5.9,4.9,-1
3947,6.0,4.9,-1
3948,6.1,4.9,-1
3949,6.2,4.9,-1
3950,6.3,4.9,-1
3951,6.4,4.9,-1
3952,6.5,4.9,-1
3953,6.6,4.9,-1
3954,6.7,4.9,-1
3955,6.8,4.9,-1
3956,6.9,4.9,-1
3957,7.0,4.9,-1
3958,7.1,4.9,-1
3959,7.2,4.9,-1
3960,7.3,4.9,-1
3961,7.4,4.9,-1
3962,7.5,4.9,-1
3963,7.6,4.9,-1
3964,7.7,4.9,-1
3965,7.8,4.9,-1
3966,7.9,4.9,-1
3967,8.0,4.9,-1
3968,8.1,4.9,-1
3969,0.1,5.0,-1
3970,0.2,5.0,-1
3971,0.3,5.0,-1
3972,0.4,5.0,-1
3973,0.5,5.0,-1
3974,0.6,5.0,-1
3975,0.7,5.0,-1
3976,0.8,5.0,-1
3977,0.9,5.0,-1
3978,1.0,5.0,-1
3979,1.1,5.0,-1
3980,1.2,5.0,-1
3981,1.3,5.0,-1
3982,1.4,5.0,-1
3983,1.5,5.0,-1
3984,1.6,5.0,-1
3985,1.7,5.0,-1
3986,1.8,5.0,1
3987,1.9,5.0,-1
3988,2.0,5.0,-1
3989,2.1,5.0,-1
3990,2.2,5.0,-1
3991,2.3,5.0,-1
3992,2.4,5.0,-1
3993,2.5,5.0,-1
3994,2.6,5.0,-1
3995,2.7,5.0,-1
3996,2.8,5.0,-1
3997,2.9,5.0,-1
3998,3.0,5.0,-1
3999,3.1,5.0,-1
4000,3.2,5.0,-1
4001,3.3,5.0,-1
4002,3.4,5.0,-1
4003,3.5,5.0,-1
4004,3.6,5.0,-1
4005,3.7,5.0,-1
4006,3.8,5.0,-1
4007,3.9,5.0,-1
4008,4.0,5.0,-1
4009,4.1,5.0,-1
4010,4.2,5.0,-1
4011,4.3,5.0,-1
4012,4.4,5.0,-1
4013,4.5,5.0,-1
4014,4.6,5.0,-1
4015,4.7,5.0,-1
4016,4.8,5.0,-1
4017,4.9,5.0,-1
4018,5.0,5.0,-1
4019,5.1,5.0,-1
4020,5.2,5.0,-1
4021,5.3,5.0,-1
4022,5.4,5.0,-1
4023,5.5,5.0,-1
4024,5.6,5.0,-1
4025,5.7,5.0,-1
4026,5.8,5.0,-1
4027,5.9,5.0,-1
4028,6.0,5.0,-1
4029,6.1,5.0,-1
4030,6.2,5.0,-1
4031,6.3,5.0,-1
4032,6.4,5.0,-1
4033,6.5,5.0,-1
4034,6.6,5.0,-1
4035,6.7,5.0,-1
4036,6.8,5.0,-1
4037,6.9,5.0,-1
4038,7.0,5.0,-1
4039,7.1,5.0,-1
4040,7.2,5.0,-1
4041,7.3,5.0,-1
4042,7.4,5.0,-1
4043,7.5,5.0,-1
4044,7.6,5.0,-1
4045,7.7,5.0,-1
4046,7.8,5.0,-1
4047,7.9,5.0,-1
4048,8.0,5.0,-1
4049,8.1,5.0,-1
4050,0.1,5.1,-1
4051,0.2,5.1,-1
4052,0.3,5.1,-1
4053,0.4,5.1,-1
4054,0.5,5.1,-1
4055,0.6,5.1,-1
4056,0.7,5.1,-1
4057,0.8,5.1,-1
4058,0.9,5.1,-1
4059,1.0,5.1,-1
